iter	Logloss
176	0.1074297473
177	0.1066234678
178	0.1058757036
179	0.1052649824
180	0.1047067927
181	0.1042374247
182	0.1035612094
183	0.1031068713
184	0.1023993816
185	0.1020732962
186	0.1014346001
187	0.1009028919
188	0.100282924
189	0.09975455754
190	0.09919878226
191	0.09861569339
192	0.09812265994
193	0.09776764569
194	0.09722242823
195	0.09673415536
196	0.09620875
197	0.0958093908
198	0.09533340458
199	0.09486811485
200	0.09447957733
201	0.09392180095
202	0.0933956405
203	0.09297398646
204	0.09254044624
205	0.09202532612
206	0.09148923895
207	0.09101924195
208	0.09062734291
209	0.09022624289
210	0.08975257856
211	0.08918927093
212	0.0888220569
213	0.08835561222
214	0.08787834824
215	0.08753178886
216	0.08711051851
217	0.08665666359
218	0.08623364822
219	0.08587666103
220	0.08564562474
221	0.08529633224
222	0.08475730467
223	0.08426855497
224	0.08378194954
225	0.08346418759
226	0.08301567133
227	0.0826036972
228	0.08210428965
229	0.08177139472
230	0.08142635601
231	0.08096892181
232	0.0805078679
233	0.08011821796
234	0.07980027031
235	0.07944072102
236	0.07909279732
237	0.07861529193
238	0.07831839521
239	0.07796156167
240	0.07750790742
241	0.07715590276
242	0.07679059428
243	0.07657285072
244	0.07618732159
245	0.07570922285
246	0.07532162433
247	0.07504997211
248	0.07464382577
249	0.07430921248
250	0.07399611617
251	0.07371361801
252	0.07331613859
253	0.07302091829
254	0.07264481657
255	0.07229657149
256	0.07205221252
257	0.07179768481
258	0.07141203377
259	0.07112041161
260	0.0708008771
261	0.07047290389
262	0.07009036038
263	0.06984305502
264	0.06964005148
265	0.06939087801
266	0.06916175386
267	0.06882620547
268	0.06850880474
269	0.06815134071
270	0.06784377086
271	0.06750591227
272	0.06734810852
273	0.06709749525
274	0.06681753523
275	0.06646164787
276	0.06613223637
277	0.06588579872
278	0.06564817896
279	0.06542194788
280	0.06524367728
281	0.06492610912
282	0.06469282373
283	0.06445059555
284	0.06421987465
285	0.06398101398
286	0.063789601
287	0.0636132078
288	0.06334382296
289	0.06318239201
290	0.06296371246
291	0.06262065987
292	0.06241150927
293	0.06216528637
294	0.061933303
295	0.06154444469
296	0.06134926674
297	0.06107541484
298	0.06077070212
299	0.06041375417
300	0.06019118473
301	0.05994450477
302	0.05979536227
303	0.05967508009
304	0.05946597083
305	0.05930337055
306	0.05904316393
307	0.05880297518
308	0.05853777705
309	0.05833189541
310	0.05810730721
311	0.05793719016
312	0.05775962733
313	0.05753809573
314	0.0572793298
315	0.05702563297
316	0.05680734129
317	0.05661842721
318	0.05644069185
319	0.05629811275
320	0.05610307018
321	0.05587391158
322	0.05572921098
323	0.05553188096
324	0.05530030434
325	0.05504671623
326	0.05490827021
327	0.05468182258
328	0.05449192788
329	0.0542305016
330	0.05403341271
331	0.05383517305
332	0.0536283042
333	0.05337654496
334	0.05322734225
335	0.05314352734
336	0.05301393576
337	0.05281827378
338	0.05266560292
339	0.05242004766
340	0.05222255111
341	0.05210485351
342	0.05189613212
343	0.05175792272
344	0.05155272759
345	0.05131125151
346	0.0511374195
347	0.05093890249
348	0.05081284915
349	0.05069241841
350	0.05052818905
351	0.05036774652
352	0.0501633592
353	0.0499578969
354	0.0498433179
355	0.04960374227
356	0.04942658918
357	0.04926810193
358	0.04910790082
359	0.04894298734
360	0.04877608955
361	0.04860385668
362	0.04842559866
363	0.04821409892
364	0.04807206404
365	0.04793199852
366	0.04782450499
367	0.04765227063
368	0.04754679556
369	0.04742982819
370	0.04729190783
371	0.04715454818
372	0.04700344052
373	0.04693600101
374	0.04680865614
375	0.04670720274
376	0.04652581802
377	0.04638585373
378	0.0462371701
379	0.04608468434
380	0.04591661182
381	0.04575970484
382	0.0456292809
383	0.04549805064
384	0.04534406219
385	0.04515817746
386	0.0450119466
387	0.04488028833
388	0.04476373909
389	0.04462080295
390	0.04444916314
391	0.04431318488
392	0.04413314591
393	0.04397991554
394	0.04388647792
395	0.04369523447
396	0.04356698654
397	0.04351683028
398	0.04336171923
399	0.04322771062
400	0.04313667456
401	0.04304623993
402	0.0429884402
403	0.04286306078
404	0.04271989222
405	0.04260783669
406	0.04252138899
407	0.0424063685
408	0.04225731525
409	0.04213544082
410	0.04203794829
411	0.04191327514
412	0.04182220763
413	0.04171938663
414	0.04159073884
415	0.04148983087
416	0.04139820745
417	0.04122355356
418	0.04111608518
419	0.04100205701
420	0.04086643967
421	0.04076112904
422	0.04062519451
423	0.04050763438
424	0.0403979858
425	0.04023465409
426	0.0401041346
427	0.04002065695
428	0.03984131256
429	0.03975223207
430	0.03967444681
431	0.03956629523
432	0.03946753153
433	0.03934031515
434	0.03922869961
435	0.03912728456
436	0.03901149789
437	0.03889674697
438	0.03880923028
439	0.03865441395
440	0.03853313587
441	0.03841646922
442	0.03831716548
443	0.03823011814
444	0.03814865866
445	0.03803652285
446	0.03794045904
447	0.03781350144
448	0.03772194901
449	0.03760172195
450	0.03748481447
451	0.03740662366
452	0.03733953309
453	0.03726197996
454	0.03718386583
455	0.03709194618
456	0.03695414144
457	0.03686655766
458	0.03673692744
459	0.03667893332
460	0.0365646799
461	0.03649432995
462	0.03642188245
463	0.03634596979
464	0.03626652639
465	0.03620666026
466	0.03608714636
467	0.0360219886
468	0.03594937516
469	0.03587110168
470	0.03577855873
471	0.03565635124
472	0.03552441022
473	0.03539661097
474	0.03533217565
475	0.03520382469
476	0.03510444937
477	0.03503153642
478	0.03493749526
479	0.03483343903
480	0.03474623414
481	0.03466064726
482	0.03454666192
483	0.03445714712
484	0.03436968225
485	0.03424952467
486	0.03414843939
487	0.03405053352
488	0.03394306575
489	0.03384956223
490	0.03373240017
491	0.03362103773
492	0.03351845963
493	0.03343611896
494	0.03333494621
495	0.03328516136
496	0.03316356189
497	0.03303772001
498	0.03298506515
499	0.03291463972
500	0.03283640787
501	0.03276086602
502	0.03268615864
503	0.03262268958
504	0.03252450485
505	0.03247911187
506	0.03239733999
507	0.032289198
508	0.03223677047
509	0.0321820588
510	0.03209836489
511	0.03202980547
512	0.03194977141
513	0.03184080513
514	0.03177699971
515	0.03169695696
516	0.03161890123
517	0.03157919555
518	0.03149704927
519	0.03143469473
520	0.03134886613
521	0.03125264776
522	0.03116429092
523	0.03108351314
524	0.03100699636
525	0.03090724154
526	0.03083882829
527	0.03070419997
528	0.0306488599
529	0.03055095613
530	0.03043367905
531	0.0303653838
532	0.03031970538
533	0.03023414935
534	0.03015363756
535	0.03007093896
536	0.03000131774
537	0.0299640843
538	0.0299175187
539	0.02986318113
540	0.02981721247
541	0.02976141563
542	0.02969119717
543	0.02962393617
544	0.02957888165
545	0.02952587035
546	0.02946923576
547	0.02939898824
548	0.02934121397
549	0.02927523192
550	0.02918308284
551	0.02914219466
552	0.02910351154
553	0.02906046591
554	0.028991583
555	0.02889702069
556	0.02881555911
557	0.02875296165
558	0.02868881777
559	0.02861191789
560	0.02855476572
561	0.02850818904
562	0.02845547067
563	0.02836016315
564	0.02829049939
565	0.02822556088
566	0.02813383443
567	0.02808580207
568	0.02802470281
569	0.02795488211
570	0.02789597835
571	0.02784935613
572	0.02778900568
573	0.02771959293
574	0.02763694794
575	0.02755651821
576	0.02747009148
577	0.02739303615
578	0.02730250359
579	0.0272556112
580	0.02717683723
581	0.02711029748
582	0.02708321001
583	0.02701786774
584	0.02695390867
585	0.02688916005
586	0.02679959613
587	0.02674747592
588	0.02672768178
589	0.02665567518
590	0.02660189442
591	0.0265587137
592	0.0264962684
593	0.02644278057
594	0.02638920108
595	0.02633278454
596	0.0262847995
597	0.02621662497
598	0.02614482923
599	0.02611517547
600	0.0260548358
601	0.02600574074
602	0.025934692
603	0.02588372195
604	0.02583777126
605	0.02576821174
606	0.02570588086
607	0.02563877022
608	0.02558947268
609	0.02551328058
610	0.02546093811
611	0.0254121282
612	0.02537338698
613	0.02532074739
614	0.02528143708
615	0.02522868966
616	0.02513076133
617	0.02507721719
618	0.02505785377
619	0.02500066805
620	0.02494207998
621	0.02490594459
622	0.02485036431
623	0.02479553942
624	0.02476635231
625	0.02471530138
626	0.02466621291
627	0.02462127281
628	0.02457606733
629	0.02454030634
630	0.02445852816
631	0.0244097482
632	0.02434800737
633	0.02427422162
634	0.02418953869
635	0.02415555686
636	0.02409680824
637	0.0240558919
638	0.02404074932
639	0.02397451568
640	0.02389078883
641	0.02383034373
642	0.02377106197
643	0.02371224746
644	0.0236680316
645	0.0236111478
646	0.02355733349
647	0.02350075161
648	0.02348266115
649	0.02344108347
650	0.02337876097
651	0.02330661599
652	0.02325052412
653	0.02320683961
654	0.0231682799
655	0.02310979127
656	0.02302917943
657	0.02300159116
658	0.02294758816
659	0.02289446994
660	0.02284349928
661	0.02279485949
662	0.02273254658
663	0.02268033351
664	0.02263848865
665	0.02260394911
666	0.02255946428
667	0.02250342034
668	0.02243959065
669	0.0223968694
670	0.02235044606
671	0.02228652652
672	0.02223162975
673	0.02218826153
674	0.02212093344
675	0.02208993483
676	0.02203892883
677	0.02198666783
678	0.02193853484
679	0.02188477384
680	0.02184342439
681	0.02180203181
682	0.02176164742
683	0.02170974825
684	0.02164662783
685	0.02159644671
686	0.02155104834
687	0.02151244909
688	0.02144319089
689	0.02140652594
690	0.02137783364
691	0.02132456866
692	0.02126573198
693	0.02123733142
694	0.0211942148
695	0.0211413931
696	0.02111461115
697	0.02106396697
698	0.02103572934
699	0.02098980082
700	0.0209650592
701	0.02093139066
702	0.02088099269
703	0.0208505416
704	0.02083152263
705	0.02078680776
706	0.02072161346
707	0.0206661428
708	0.02061802299
709	0.02056114698
710	0.02053204373
711	0.02047979832
712	0.0204249914
713	0.0203815483
714	0.02034283283
715	0.02032051374
716	0.02028348937
717	0.02023342686
718	0.02019413212
719	0.02015278327
720	0.02009755762
721	0.02004410813
722	0.02000983756
723	0.01995583695
724	0.01991629481
725	0.01986902443
726	0.0198282273
727	0.01977981575
728	0.01974944134
729	0.01972782372
730	0.01966721988
731	0.01962651739
732	0.01956754533
733	0.01952892692
734	0.01948886061
735	0.01945613497
736	0.01940367509
737	0.01936001933
738	0.01931742807
739	0.01929472679
740	0.01927156544
741	0.01925106923
742	0.01922172458
743	0.01918743903
744	0.01915414489
745	0.01913173654
746	0.01908876429
747	0.01904505581
748	0.01900824231
749	0.018955553
750	0.01892232955
751	0.01889790243
752	0.01889116381
753	0.01885581376
754	0.01881386467
755	0.01876976802
756	0.01874643714
757	0.01870250223
758	0.01865971448
759	0.01861826978
760	0.01859522824
761	0.018578128
762	0.01855214277
763	0.01851331529
764	0.01849207746
765	0.01844894586
766	0.01842184702
767	0.01838285719
768	0.0183432839
769	0.01830939971
770	0.01826000873
771	0.01822497976
772	0.01820153986
773	0.01816027188
774	0.01812422156
775	0.0180906902
776	0.01804757118
777	0.0180294957
778	0.01800041223
779	0.01796325128
780	0.01794065962
781	0.01791976624
782	0.01788999507
783	0.01784783332
784	0.01780160707
785	0.01777328978
786	0.01774771309
787	0.01767235246
788	0.0176415695
789	0.01760422465
790	0.01759778195
791	0.01755473602
792	0.01752548002
793	0.01749040134
794	0.01745051655
795	0.01741073239
796	0.01738386238
797	0.01734293825
798	0.01731404767
799	0.01728366368
800	0.01724913911
801	0.01722742385
802	0.01719931322
803	0.017186323
804	0.01715108498
805	0.01713065406
806	0.01711701927
807	0.01707944499
808	0.01706006599
809	0.017045429
810	0.01700494218
811	0.01697835191
812	0.01695247631
813	0.01691793976
814	0.01688051523
815	0.01685345412
816	0.01682838962
817	0.01680534449
818	0.01677753218
819	0.01674536784
820	0.0167236418
821	0.01669880134
822	0.01667246088
823	0.01663802437
824	0.01659563618
825	0.01656775918
826	0.01653865234
827	0.01650549599
828	0.016485609
829	0.01645314693
830	0.01641709781
831	0.01636733422
832	0.01634166828
833	0.01631438493
834	0.01627837054
835	0.01623675751
836	0.01619460475
837	0.01618302707
838	0.01615847834
839	0.01614526229
840	0.01611182857
841	0.01610248053
842	0.016073433
843	0.01604122852
844	0.01601035032
845	0.01598062947
846	0.01595228641
847	0.01592918976
848	0.01589219175
849	0.01586622449
850	0.01584763683
851	0.01582231234
852	0.01578341716
853	0.01574575542
854	0.01570889938
855	0.01566643871
856	0.015637626
857	0.01561896346
858	0.0155928105
859	0.01556537619
860	0.01554500098
861	0.01550511379
862	0.01550011839
863	0.01546976734
864	0.01544115591
865	0.01541317588
866	0.01538228509
867	0.01535682163
868	0.0153266503
869	0.01529824494
870	0.01525402009
871	0.01521768822
872	0.01519281181
873	0.01516295198
874	0.01513613588
875	0.0150822401
876	0.01504923351
877	0.01500665902
878	0.01497651464
879	0.01494150126
880	0.01491969614
881	0.01489885548
882	0.01488806015
883	0.01487020032
884	0.01484855036
885	0.01482797448
886	0.01481415159
887	0.014795767
888	0.01476142394
889	0.01474874283
890	0.01473166176
891	0.01469134026
892	0.01468148483
893	0.01466010084
894	0.01463804413
895	0.01460845746
896	0.01458322702
897	0.01456201316
898	0.01454470206
899	0.01451581746
900	0.0144787901
901	0.01444057304
902	0.01441243006
903	0.01438708641
904	0.01435685038
905	0.01433407661
906	0.01430732102
907	0.0142888268
908	0.01426952748
909	0.01424915287
910	0.01422077328
911	0.01420385394
912	0.01417799032
913	0.01414376887
914	0.01412547354
915	0.01410404941
916	0.01408016202
917	0.01405253602
918	0.01401931676
919	0.01399657295
920	0.01397415022
921	0.01396117139
922	0.01393587565
923	0.01391872509
924	0.01390015899
925	0.01387141637
926	0.01384247847
927	0.01382704356
928	0.01380157051
929	0.01377999543
930	0.01375691795
931	0.01373225181
932	0.0137078798
933	0.01369716294
934	0.01369525739
935	0.0136770657
936	0.01366026737
937	0.01365779692
938	0.01364230271
939	0.01361103513
940	0.01360214835
941	0.01357545865
942	0.01355107466
943	0.01351825556
944	0.01349729809
945	0.01346689732
946	0.01345678131
947	0.01343131605
948	0.01343061936
949	0.0134050277
950	0.01337590469
951	0.01335826771
952	0.01334600772
953	0.0133194558
954	0.01330951171
955	0.0132882637
956	0.01326367124
957	0.01324172535
958	0.0132164422
959	0.01319467542
960	0.01317013568
961	0.01314978863
962	0.013146307
963	0.01313201447
964	0.01311149909
965	0.01309935472
966	0.01308369517
967	0.0130682974
968	0.01306449109
969	0.01304638745
970	0.01302404799
971	0.01300255138
972	0.01298838584
973	0.01298637666
974	0.01295189702
975	0.01292076902
976	0.01289793834
977	0.01287366457
978	0.01285391657
979	0.01284524903
980	0.0128305156
981	0.01280392115
982	0.01278924463
983	0.01275437921
984	0.01274490536
985	0.01271736143
986	0.01269930032
987	0.01267117711
988	0.01264450898
989	0.01260697722
990	0.012590485
991	0.01257363097
992	0.01254779849
993	0.01252486298
994	0.01252300476
995	0.01248815731
996	0.01246981465
997	0.01245995562
998	0.01243393685
999	0.01241719483
